time,feed_id,entered,exited,occupancy
2025-08-23T11:17:40Z,ff054e60,0,0,0
2025-08-23T11:17:41Z,ff054e60,0,0,0
2025-08-23T11:17:42Z,ff054e60,0,0,0
2025-08-23T11:17:43Z,ff054e60,0,0,0
2025-08-23T11:17:44Z,ff054e60,0,0,0
2025-08-23T11:17:45Z,ff054e60,0,0,0
2025-08-23T11:17:46Z,ff054e60,0,0,0
2025-08-23T11:17:47Z,ff054e60,0,0,0
2025-08-23T11:17:48Z,ff054e60,0,0,0
2025-08-23T11:17:49Z,ff054e60,0,0,0
2025-08-23T11:17:50Z,ff054e60,0,0,0
2025-08-23T11:17:51Z,ff054e60,0,0,0
2025-08-23T11:17:52Z,ff054e60,0,0,0
2025-08-23T11:17:53Z,ff054e60,0,0,0
2025-08-23T11:17:54Z,ff054e60,0,0,0
2025-08-23T11:17:55Z,ff054e60,0,0,0
2025-08-23T11:17:56Z,ff054e60,0,0,0
2025-08-23T11:17:57Z,ff054e60,0,0,0
2025-08-23T11:17:58Z,ff054e60,0,0,0
2025-08-23T11:17:59Z,ff054e60,0,0,0
